自動車メーカー,車種,型式,年式,駆動方法,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,仕様,備考,注意事項,定価,送料,SET価格
ホンダ,N-WGN,JH1,13～UP,2WD,,112481,,293808,HO-JH1-qq-e-64k,HO-JH1-qq-e-d-64k,HO-JH1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,S660,JW5,15～UP,2WD,,112481,,294060,HO-JW5-qq-e-65k,HO-JW5-qq-e-d-65k,HO-JW5,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/ピロ固定式<br>キャンバー調整(F/R):○/○<br>スプリングレート(F/R):6/6<br>自由長(F/R):120/160<br>ダウン量(F/R):0～-60/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):△/○,フロント車高調整スペーサー調整タイプ,,129800,2500,127900
ホンダ,アコード,CD3/CD4/CD5/CD6,94～97,2WD,,112481,,294281,HO-CD3-qq-e-153,HO-CD3-qq-e-d-153,HO-CD3,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,アコード,CF3/CF4,98～02,2WD,,112481,,294051,HO-CF3-qq-e-61k,HO-CF3-qq-e-d-61k,HO-CF3,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,アコード,CL1,98～02,2WD,,112481,,293795,HO-CL1-qq-e-155,HO-CL1-qq-e-d-155,HO-CL1,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,アコード,CL7/CL9,02～08,2WD,,112481,,293796,HO-CL7-qq-e-156,HO-CL7-qq-e-d-156,HO-CL7,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,アコード,CU1/CU2,08～13,2WD,,112481,,294283,HO-CU1-qq-e-157,HO-CU1-qq-e-d-157,HO-CU1,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,インスパイア,CP3,07～UP,2WD,,112481,,294282,HO-CP3-qq-e-160,HO-CP3-qq-e-d-160,HO-CP3,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,インスパイア,UA4/UA5,99～03,2WD,,112481,,293825,HO-UA4-qq-e-69k,HO-UA4-qq-e-d-69k,HO-UA4,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,インスパイア,UC1,03～07,2WD,,112481,,293826,HO-UC1-qq-e-159,HO-UC1-qq-e-d-159,HO-UC1,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-70/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,インテグラ,DA5,89～93,2WD,,112481,,294052,HO-DA5-qq-e-161,HO-DA5-qq-e-d-161,HO-DA5,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアブラケット、○型 or 凹型確認,,129800,2500,127900
ホンダ,インテグラ,DA6,89～93,2WD,ツインカム,112481,,293797,HO-DA6-qq-e-162,HO-DA6-qq-e-d-162,HO-DA6,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアブラケット、○型 or 凹型確認,,129800,2500,127900
ホンダ,インテグラ,DC2,93～01,2WD,CR-Xツインカム<br>リアブラケット凹型のみ,112481,,294053,HO-DC2-qq-e-163,HO-DC2-qq-e-d-163,HO-DC2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,インテグラタイプR,DC5,01～06,2WD,,112481,,293798,HO-DC5-qq-e-62k,HO-DC5-qq-e-d-62k,HO-DC5,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):12/10<br>自由長(F/R):180/135<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアネジ式,,129800,2500,127900
ホンダ,ヴェゼル/ヴェゼルハイブリッド,RU1/RU3,13～UP,2WD,,112481,,294077,HO-RU1-qq-e-68k,HO-RU1-qq-e-d-68k,HO-RU1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4.5<br>自由長(F/R):160/210<br>ダウン量(F/R):0～150/-5～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,エリシオン,RR1/RR3/RR5,04～UP,2WD,,112481,,293823,HO-RR1-qq-e-179,HO-RR1-qq-e-d-179,HO-RR1,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/15<br>自由長(F/R):160/200<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,エリシオン,RR2/RR4,04～UP,4WD,,112481,,293824,HO-RR2-qq-e-67k,HO-RR2-qq-e-d-67k,HO-RR2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/15<br>自由長(F/R):160/200<br>ダウン量(F/R):0～-80/-60～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リア側、地上高確保不可,,129800,2500,127900
ホンダ,オデッセイ,RA6/RA8,99～03,2WD,,112481,,293817,HO-RA6-qq-e-189,HO-RA6-qq-e-d-189,HO-RA6,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):14/15<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,オデッセイ,RC1,13～UP,2WD,,112481,,294069,HO-RC1-qq-e-194,HO-RC1-qq-e-d-194,HO-RC1,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):0～-100/-50～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,オデッセイ/オデッセイアブソルート,RB1,03～08,2WD,,112481,,293818,HO-RB1-qq-e-190,HO-RB1-qq-e-d-190,HO-RB1,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/22<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-100/-40～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,アブソルートの場合はダウン量変わります。,,129800,2500,127900
ホンダ,オデッセイ/オデッセイアブソルート,RB2,03～08,4WD,,112481,,294067,HO-RB2-qq-e-191,HO-RB2-qq-e-d-191,HO-RB2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/22<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-100/-40～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,アブソルートの場合はダウン量変わります。,,129800,2500,127900
ホンダ,オデッセイ/オデッセイアブソルート,RB3,08～13,2WD,,112481,,293819,HO-RB3-qq-e-192,HO-RB3-qq-e-d-192,HO-RB3,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/22<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-100/-40～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,アブソルートの場合はダウン量変わります。,,129800,2500,127900
ホンダ,オデッセイ/オデッセイアブソルート,RB4,08～13,4WD,,112481,,294068,HO-RB4-qq-e-193,HO-RB4-qq-e-d-193,HO-RB4,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/22<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-100/-40～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,アブソルートの場合はダウン量変わります。,,129800,2500,127900
ホンダ,シビック,EF2,88～92,2WD,CR-Xシングルカム<br>リアブラケット○型のみ,112481,,293799,HO-EF2-qq-e-165,HO-EF2-qq-e-d-165,HO-EF2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,シビック,EG6,91～95,2WD,ツインカム,112481,,294054,HO-EG6-qq-e-166,HO-EG6-qq-e-d-166,HO-EG6,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアブラケット、○型 or 凹型確認,,129800,2500,127900
ホンダ,シビック,EK2/EK3,96～00,2WD,シングルカム,112481,,294284,HO-EK2-qq-e-172,HO-EK2-qq-e-d-172,HO-EK2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,シビック,EK4/EK9,96～00,2WD,ツインカム,112481,,293800,HO-EK4-qq-e-173,HO-EK4-qq-e-d-173,HO-EK4,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,シビック,FD1,05～11,2WD,,112481,,293801,HO-FD1-qq-e-167,HO-FD1-qq-e-d-167,HO-FD1,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5.5<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアスプリング別体,,129800,2500,127900
ホンダ,シビックタイプR,FD2,05～11,2WD,,112481,,294055,HO-FD2-qq-e-168,HO-FD2-qq-e-d-168,HO-FD2,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5.5<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ステップワゴン,RF3/RF5/RF7/RF9,01～05,2WD,,112481,,294071,HO-RF3-qq-e-186,HO-RF3-qq-e-d-186,HO-RF3,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):180/185<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ステップワゴン,RG1/RG3,05～09,2WD,,112481,,294072,HO-RG1-qq-e-187,HO-RG1-qq-e-d-187,HO-RG1,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/140<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ステップワゴン,RK1/RK3,10～UP,2WD,,112481,,293821,HO-RK1-qq-e-188,HO-RK1-qq-e-d-188,HO-RK1,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/140<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ステップワゴンスパーダ,RP3,15～UP,2WD,,112481,,294076,HO-RP3-qq-e-24k,HO-RP3-qq-e-d-24k,HO-RP3,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/200<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ストリーム,RN6/RN8,07～UP,2WD,,112481,,293822,HO-RN6-qq-e-197,HO-RN6-qq-e-d-197,HO-RN6,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/鉄<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):9/9<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-80/-30～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リア減衰力ダイアルキャップを付けたまま内張りに当たります。調整をして取り付けになります。,,129800,2500,127900
ホンダ,ストリーム,RN7/RN9,07～UP,4WD,,112481,,294075,HO-RN7-qq-e-198,HO-RN7-qq-e-d-198,HO-RN7,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/鉄<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):9/9<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-80/-30～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リア減衰力ダイアルキャップを付けたまま内張りに当たります。調整をして取り付けになります。,,129800,2500,127900
ホンダ,ゼスト,JE1,06～UP,2WD,,112481,,294059,HO-JE1-qq-e-199,HO-JE1-qq-e-d-199,HO-JE1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,フィット,GD1/GD3,01～07,2WD,,112481,,294056,HO-GD1-qq-e-180,HO-GD1-qq-e-d-180,HO-GD1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,フィット,GE6/GE8,08～UP,2WD,,112481,,293802,HO-GE6-qq-e-181,HO-GE6-qq-e-d-181,HO-GE6,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,フィット,GK3/GK5,13～UP,2WD,,112481,,293803,HO-GK3-qq-e-182,HO-GK3-qq-e-d-182,HO-GK3,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-80/-40～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,取付後、フロント左側減衰調整不可,,129800,2500,127900
ホンダ,フィットハイブリッド,GP1,10～13,2WD,,112481,,293804,HO-GP1-qq-e-183,HO-GP1-qq-e-d-183,HO-GP1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,フィットハイブリッド,GP5,13～UP,2WD,,112481,,294057,HO-GP5-qq-e-184,HO-GP5-qq-e-d-184,HO-GP5,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-80/-40～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,取付後、フロント左側減衰調整不可,,129800,2500,127900
ホンダ,プレリュード,BA8/BA9,92～96,2WD,,112481,,293794,HO-BA8-qq-e-169,HO-BA8-qq-e-d-169,HO-BA8,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/6<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,ライフ,JB5/JB7,03～08,2WD,,112481,,294058,HO-JB5-qq-e-185,HO-JB5-qq-e-d-185,HO-JB5,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,レジェンド,KC2,15～UP,4WD,,112481,,294061,HO-KC2-qq-e-66k,HO-KC2-qq-e-d-66k,HO-KC2,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/10<br>自由長(F/R):180/180<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ21S,04～07,2WD,タイプ3～5,112481,,294099,MA-MJ21S-qq-e-114k,MA-MJ21S-qq-e-d-114k,MA-MJ21S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ21S,04～07,4WD,タイプ3～5,112481,,294100,MA-MJ21S-qq-e-115k,MA-MJ21S-qq-e-d-115k,MA-MJ21S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-60/0～-40<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ22S,07～08,2WD,,112481,,293862,MA-MJ22S-qq-e-117k,MA-MJ22S-qq-e-d-117k,MA-MJ22S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ22S,07～08,4WD,,112481,,294101,MA-MJ22S-qq-e-116k,MA-MJ22S-qq-e-d-116k,MA-MJ22S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-60/0～-40<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ23S,08～UP,2WD,,112481,,294102,MA-MJ23S-qq-e-118k,MA-MJ23S-qq-e-d-118k,MA-MJ23S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,AZワゴン,MJ23S,08～UP,4WD,,112481,,294103,MA-MJ23S-qq-e-119k,MA-MJ23S-qq-e-d-119k,MA-MJ23S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-60/0～-40<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,CX-30,DMFP/DM8P,19～UP,2WD,,112481,,293858,MA-DM-qq-e-4k,MA-DM-qq-e-d-4k,MA-DM,IDEAL,TRUEVA,,,,129800,2500,127900
マツダ,CX-5,KE5FW/KEEFW/KE2FW,12～16,2WD,,112481,,293860,MA-KE-qq-e-5k,MA-KE-qq-e-d-5k,MA-KE,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):9/7<br>自由長(F/R):180/230<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,CX-8,KG2P/KG5P,17～UP,2WD,,112481,,294098,MA-KG-qq-e-6k,MA-KG-qq-e-d-6k,MA-KG,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ調整式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):9/7<br>自由長(F/R):180/230<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,MPV,LY3P,06～UP,2WD,,112481,,293861,MA-LY3P-qq-e-113k,MA-LY3P-qq-e-d-113k,MA-LY3P,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5.5<br>自由長(F/R):180/180<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,RX-7,FC3S,85～92,2WD,,112481,,294093,MA-FC-qq-e-107k,MA-FC-qq-e-d-107k,MA-FC,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,RX-7,FD3S,91～02,2WD,,112481,,294094,MA-FD-qq-e-108k,MA-FD-qq-e-d-108k,MA-FD,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):8/14<br>自由長(F/R):180/160<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,RX-8,SE3P,04～UP,2WD,,112481,,294104,MA-SE-qq-e-120k,MA-SE-qq-e-d-120k,MA-SE,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/5.4<br>自由長(F/R):200/170<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アクセラ,BKEP/BK3P/BK5P,04～09,2WD,マツダスピード不可,112481,,293854,MA-BK-qq-e-101k,MA-BK-qq-e-d-101k,MA-BK,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6.6<br>自由長(F/R):115/210<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アクセラ,BLEFP/BLE5P,09～UP,2WD,,112481,,293855,MA-BL-qq-e-103k,MA-BL-qq-e-d-103k,MA-BL,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6.6<br>自由長(F/R):135/210<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アクセラスポーツ,BKEP/BK3P/BK5P,04～09,2WD,マツダスピード不可,112481,,294293,MA-BK-qq-e-102k,MA-BK-qq-e-d-102k,MA-BK,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6.6<br>自由長(F/R):115/210<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アクセラスポーツ,BLEFW/BL5FW,09～UP,2WD,,112481,,293856,MA-BL-qq-e-104k,MA-BL-qq-e-d-104k,MA-BL,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6.6<br>自由長(F/R):135/210<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
