自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
ホンダ,ステップワゴン,RP1/RP3,2015/4～,,FF/1500,87840,,241895,3A6-62P-CBF-qq-e-f1-290,3A6-62P-CBF-qq-e-d-290,4996338071705,3A6 62P CBF,CUSCO,STREET ZERO,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-86～0/-55～-30,-60～-25/-55～-30,-45/-45,73/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,本製品装着時の安全運転支援システム・ホンダセンシングの動作に関しては未確認<br>オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴンスパーダ,RF6/RF7,2003/6～2005/5,,FF・4WD/2000・2400<br>RF6:4WD車<br>RF7:2WD車,87840,,241878,372-62P-CBLF-qq-e-f1-206,372-62P-CBLF-qq-e-d-206,4996338071408,372 62P CBLF,CUSCO,STREET ZERO,,7k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～0/-75～0(-40～0),-70～-5/-65～-25(-35～0),-35/-35,73/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴンスパーダ,RK5,2009/10～2015/4,G/L/Li,FF/2000<br>2WD車,87840,,241176,392-62P-CBLF-qq-e-f1-766,392-62P-CBLF-qq-e-d-766,4996338071576,392 62P CBLF,CUSCO,STREET ZERO,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-87～0/-70～-35(-45～-10),-65～-20/-70～-35(-45～-10),-45/-45,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴンスパーダ,RP3,2015/4～,スパーダ/スパーダクールスピリット,FF/1500,87840,,241435,3A6-62P-CBF-qq-e-f1-291,3A6-62P-CBF-qq-e-d-291,4996338071705,3A6 62P CBF,CUSCO,STREET ZERO,,6k(7)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-86～0/-55～-30,-60～-25/-55～-30,-45/-45,73/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ストリーム,RN6/RN8,2006/7～,G/X/RSZ,FF/1800・2000<br>2WD車,92160,,241159,348-62P-CB-qq-e-f1-774,348-62P-CB-qq-e-d-774,4996338091772,348 62P CB,CUSCO,STREET ZERO,,7k/11k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-70～0/X:-55～0 RSZ:-40～0,-55～0/X:-45～0 RSZ:-30～0,-45/X:-35 RSZ:-20,73/65,200/150,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
ホンダ,フィット,GD1/GD3,2001/6～2003/9,Y/W/A/1.5T,FF/1300・1500<br>GD1前期:車体番号～GD1-2099999<br>GD3前期:車体番号～GD3-1699999,87840,,241164,368-62P-CBF-qq-e-f1-200,368-62P-CBF-qq-e-d-200,4996338071361,368 62P CBF,CUSCO,STREET ZERO,,5k(6・7・8)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-40～0,-60～-10/-35～-5,-25/-25,65/専用形状,180/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィット,GD1/GD3,2003/10～2007/10,Y/W/A/1.5T,FF/1300・1500<br>GD1後期:2003/10月～ 車体番号GD1-2100000～<br>GD3後期:車体番号GD3-1700000～,87840,,241657,369-62P-CBF-qq-e-f1-202,369-62P-CBF-qq-e-d-202,4996338071378,369 62P CBF,CUSCO,STREET ZERO,,5k(6・7・8)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-50～0,-60～-10/-45～-15,-25/-25,65/専用形状,180/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィット,GE6/GE8,2007/10～2013/9,G/L/X,FF/1300・1500<br>RS以外用,87840,,241410,386-62P-CBF-qq-e-f1-795,386-62P-CBF-qq-e-d-795,4996338071460,386 62P CBF,CUSCO,STREET ZERO,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-65～-30,-50～-10/-55～-30,-40/-45,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィット,GE6/GE8,2007/10～2013/9,RS(GE8),FF/1300・1500<br>RS専用,87840,,241882,385-62P-CBF-qq-e-f1-796,385-62P-CBF-qq-e-d-796,4996338071439,385 62P CBF,CUSCO,STREET ZERO,,6k(5・7・8・9)/3k(3.5・4・5)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-67～-30,-50～-10/-55～-30,-40/-45,65/65,200/200,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィット,GK3/GK5,2013/9～,F/L/S/RS,FF/1300・1500,87840,,241892,3A2-62P-CBF-qq-e-f1-278,3A2-62P-CBF-qq-e-d-278,4996338071651,3A2 62P CBF,CUSCO,STREET ZERO,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-65～-25,-50～-10/-50～-25,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィットシャトル/フィットシャトルハイブリッド,GG7/GP2,2011/6～,,FF/1300・1500,87840,,241661,382-62P-CBF-qq-e-f1-822,382-62P-CBF-qq-e-d-822,4996338071422,382 62P CBF,CUSCO,STREET ZERO,,5k(6)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～0/-62～-20,-55～-15/-55～-20,-40/-40,65/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィットハイブリッド,GP1,2010/10～2013/9,,FF/1300,87840,,241171,386-62P-CBF-qq-e-f1-811,386-62P-CBF-qq-e-d-811,4996338071460,386 62P CBF,CUSCO,STREET ZERO,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～0/-75～-40,-55～-15/-65～-40,-45/-55,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フィットハイブリッド,GP5,2013/9～,F/L/S,FF/1500,87840,,241187,3A2-62P-CBF-qq-e-f1-279,3A2-62P-CBF-qq-e-d-279,4996338071651,3A2 62P CBF,CUSCO,STREET ZERO,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-65～-25,-50～-10/-50～-25,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フリード,GB3,2008/5～2016/9,フレックス/G,FF/1500,87840,,241416,388-62P-CBF-qq-e-f1-236,388-62P-CBF-qq-e-d-236,4996338071484,388 62P CBF,CUSCO,STREET ZERO,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-68～0/-65～-30,-60～-30/-55～-30,-50/-45,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フリードスパイクハイブリッド,GP3,2011/10～2016/9,,FF/1500,87840,,241417,388-62P-CBF-qq-e-f1-237,388-62P-CBF-qq-e-d-237,4996338071484,388 62P CBF,CUSCO,STREET ZERO,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-63～0/-68～-35,-55～-25/-60～-35,-45/-50,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,フリードハイブリッド,GB7,2016/9～,ハイブリッドB/ハイブリッドGホンダセンシング/ハイブリッドEX,FF/1500,87840,,241438,3C2-62P-CBF-qq-e-f1-294,3C2-62P-CBF-qq-e-d-294,4996338058195,3C2 62P CBF,CUSCO,STREET ZERO,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-78～0/-66～-22,-45～0/-45～-30,-40/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
マツダ,AZワゴン,MJ23S,2008/9～2012/12,XF/XG/XS/Xt,FF・4WD/660・660T,84960,,241490,632-62P-CBF-qq-e-f1-612,632-62P-CBF-qq-e-d-612,4996338071026,632 62P CBF,CUSCO,STREET ZERO,,5k(4)/4.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～0/-60・-50・-40,-45～-10/-50・-40,-40/-40,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
マツダ,CX-5,KE2AW,2012/2～2017/2,XD,4WD/2200T,95040,,241689,443-62P-CBF-qq-e-f1-347,443-62P-CBF-qq-e-d-347,4996338071750,443 62P CBF,CUSCO,STREET ZERO,,6k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-122～0/-70～-15,-70～-10/-70～-30,-50/-55,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,MPV,LY3P,2006/2～2016/3,23F/23C/23T,FF・4WD/2300・2300T,95040,,241899,459-62P-CBLF-qq-e-f1-850,459-62P-CBLF-qq-e-d-850,4996338073044,459 62P CBLF,CUSCO,STREET ZERO,,6k/6.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～0/FF:-65～-25(-40～0) 4WD:-80～-40(-55～-15),-65～0/FF:-65～-25(-40～0) 4WD:-80～-40(-55～-15),-45/FF:-40 4WD:-55,73/専用形状,300/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,RX-7,FD3S,1991/12～2003/4,X/S/R/RZ/RS/RB/RBバサースト,FR/(654X2)T,92160,,241442,422-61P-CN-qq-e-f1-853,422-61P-CN-qq-e-d-853,4996338092120,422 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(9・11・12・14)/8k(7・9・10・11・12)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-106～0(-101～0)/-78～0(-73～0),-60～0/-55～0,-35(-30)/-30(-25),65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
マツダ,RX-8,SE3P,2003/4～2008/2,タイプE/タイプS/タイプRS,FR/654X2<br>マイナー前用(車体番号100001～300000)<br>2008/3～マイナー後適合不可,92160,,241207,460-61P-CB-qq-e-f1-858,460-61P-CB-qq-e-d-858,4996338092199,460 61P CB,CUSCO,STREET ZERO,,7k/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-55～0/-35～-10,-50～0/-35～-10,-25/-25,専用形状/専用形状,専用形状/専用形状,全長調整式/全長調整式,赤,純正ストラットバー取付不可(クスコストラットバー取付可)<br>オプションをご希望の場合、事前にお問合せください,,128000,102100
マツダ,アクセラハイブリッド,BYEFP,2013/11～,HYBRID-S,FF/2000,95040,,241451,472-62P-CBF-qq-e-f1-362,472-62P-CBF-qq-e-d-362,4996338073112,472 62P CBF,CUSCO,STREET ZERO,,5k(6)/4.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-60～0/-45～0,-45～0/-45～-10,-35/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,アテンザセダン,GJ2FP,2012/11～,XD,FF/2200T,95040,,241208,469-62P-CBF-qq-e-f1-354,469-62P-CBF-qq-e-d-354,4996338073051,469 62P CBF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-46～0/-45～0,-40～0/-45～-10,-30/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,アテンザワゴン,GJ2FW,2012/11～,XD,FF/2200T,95040,,241900,469-62P-CBF-qq-e-f1-355,469-62P-CBF-qq-e-d-355,4996338073051,469 62P CBF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,,,,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,スピアーノ,HF21S,2002/2～2008/10,,FF・4WD/660・660T,84960,,241232,613-62P-CBF-qq-e-f1-1074,613-62P-CBF-qq-e-d-1074,4996338071002,613 62P CBF,CUSCO,STREET ZERO,,3.5k(3・4)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～-5/-50～-20,-45～-10/-50～-20,-35/-45,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
マツダ,デミオ,DY3W/DY5W,2002/8～2007/7,スポルト/コージー/カジュアル/スタイルC/S,FF/1300・1500,99360,,241203,437-62P-CNF-qq-e-f1-896,437-62P-CNF-qq-e-d-896,4996338071712,437 62P CNF,CUSCO,STREET ZERO,ピロボール固定式/-,6k(5・7・8)/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-40～0/-45～-20,-40～0/-45～-20,-30/-40,65/専用形状,180/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,13C/13F/13V/13S/15C/スポルト,FF/1300・1500,87840,,241447,438-62P-CBF-qq-e-f1-882,438-62P-CBF-qq-e-d-882,4996338071743,438 62P CBF,CUSCO,STREET ZERO,,3.6k/2.4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-40～0/-51～-25,-40～-5/-50～-25,-35/-40,73/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
マツダ,デミオ,DJ5FS/DJLFS,2014/9～,XD/XDツーリング/XDツーリングLパッケージ/15MB,FF/1500,95040,,241449,446-62P-CBF-qq-e-f1-349,446-62P-CBF-qq-e-d-349,4996338073013,446 62P CBF,CUSCO,STREET ZERO,,4k/2.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-69～0/-63～-32,-55～-10/-60～-40,-45/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,132000,104800
マツダ,フレアクロスオーバー,MS31S/MS41S,2014/1～,XG/XS/XT,4WD/660・660T,84960,,241477,621-62P-CBF-qq-e-f1-902,621-62P-CBF-qq-e-d-902,4996338071019,621 62P CBF,CUSCO,STREET ZERO,,4k(3.5・5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-90～0/-35・-25・-15,-50～-20/-35・-25・-15,-35/-35,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
マツダ,フレアクロスオーバー,MS31S/MS41S,2014/1～,XG/XS/XT,FF/660・660T,84960,,241719,621-62P-CBF-qq-e-f1-900,621-62P-CBF-qq-e-d-900,4996338071019,621 62P CBF,CUSCO,STREET ZERO,,4k(3.5・5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～0/-30・-20・-10,-45～-15/-30・-20・-10,-30/-30,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
マツダ,ロードスター,NA6CE/NA8C,1989/9～1998/1,1.6/1.8/Vスペシャル/Sスペシャル,FR/1600・1800,87840,,241672,404-61P-CN-qq-e-f1-904,404-61P-CN-qq-e-d-904,4996338092106,404 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,5k(6・7・8)/4k(5・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-117～0/-60～0,-50～-20/-45～-15,-40/-35,65/65,200/180,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
マツダ,ロードスター,NB6C/NB8C,1998/1～2005/8,1.6/1.8/S/RS/VS,FR/1600・1800,87840,,241440,404-61P-CN-qq-e-f1-910,404-61P-CN-qq-e-d-910,4996338092106,404 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,5k(6・7・8)/4k(5・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-117～0/-60～0,-50～-20/-45～-15,-40/-35,65/65,200/180,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
マツダ,ロードスター,NCEC,2005/8～2015/5,RS/VS,FR/2000,92160,,241682,428-61P-CB-qq-e-f1-927,428-61P-CB-qq-e-d-927,4996338092144,428 61P CB,CUSCO,STREET ZERO,,6k(7)/3.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-85～0/-45～-20,-55～0/-45～-20,-40/-35,専用形状/専用形状,専用形状/専用形状,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
マツダ,ロードスター,ND5RC,2015/5～,S/Sスペシャルパッケージ/Sレザーパッケージ,FR/1500,87840,,241897,429-61P-CN-qq-e-f1-324,429-61P-CN-qq-e-d-324,4996338049049,429 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,6k(5・7・8・9)/3.5k(3・4・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-108～0/-76～0,-50～0/-50～0,-40/-40,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
マツダ,ロードスターRF,NDERC,2016/12～,S/VS/RS,FR/2000,87840,,241898,429-61P-CN-qq-e-f1-325,429-61P-CN-qq-e-d-325,4996338049049,429 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,6k(5・7・8・9)/3.5k(3・4・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-103～0/-86～0,-50～0/-50～0,-40/-40,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
三菱,ekスペース/ekスペースカスタム,B11A,2014/2～,,FF/660・660T,84960,,241867,272-62P-CB-qq-e-f1-571,272-62P-CB-qq-e-d-571,4996338078490,272 62P CB,CUSCO,STREET ZERO,,3.5k(4・5)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-105～-10/-50・-40・-30,-60～-10/-50・-40・-30,-35/-30,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
三菱,ekワゴン,B11W,2013/6～,,FF/660・660T,84960,,241387,272-62P-CB-qq-e-f1-573,272-62P-CB-qq-e-d-573,4996338078490,272 62P CB,CUSCO,STREET ZERO,,3.5k(4・5)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-40・-30・-20,-50～0/-40・-30・-20,-25/-30,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
三菱,RVR,GA3W,2010/2～,E/M/G,FF・4WD/1800,92160,,241221,581-62P-CB-qq-e-f1-938,581-62P-CB-qq-e-d-938,4996338092311,581 62P CB,CUSCO,STREET ZERO,,7k(6)/5k(6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-62～0/FF:-60～0 4WD:-55～0,-50～0/FF:-50～-20 4WD:-45～-15,-45/FF:-45 4WD:-40,73/73,230/200,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
三菱,アウトランダー,CW5W/CW6W,2005/10～2012/10,24G,4WD/2400・3000,92160,,241467,578-62P-CB-qq-e-f1-939,578-62P-CB-qq-e-d-939,4996338092304,578 62P CB,CUSCO,STREET ZERO,,7k(6)/6k(7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-78～0/-55～-10,-70～-25/-55～-15,-60/-45,73/73,230/200,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
三菱,ギャランフォルティス,CY4A,2007/8～2015/4,スポーツ,FF・4WD/2000,92160,,241692,542-61P-CB-qq-e-f1-941,542-61P-CB-qq-e-d-941,4996338092212,542 61P CB,CUSCO,STREET ZERO,,6k(7・8・9)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-75～0/-40～-10,-50～0/-40～-10,-45/-40,73/73,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
三菱,ギャランフォルティス,CY4A,2008/7～2015/4,ラリーアート,4WD/2000T,92160,,241459,542-61P-CB-qq-e-f1-942,542-61P-CB-qq-e-d-942,4996338092212,542 61P CB,CUSCO,STREET ZERO,,6k(7・8・9)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-85～0/-50～-20,-60～-10/-50～-20,-55/-50,73/73,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
三菱,ギャランフォルティススポーツバック,CX4A,2008/12～2015/4,ラリーアート,4WD/2000T,92160,,241693,542-61P-CB-qq-e-f1-947,542-61P-CB-qq-e-d-947,4996338092212,542 61P CB,CUSCO,STREET ZERO,,6k(7・8・9)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-85～0/-50～-20,-60～-10/-50～-20,-55/-50,73/73,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
三菱,コルト/コルトラリーアートバージョンR,Z21A/Z27AG,2004/10～2012/10<br>2006/5～2012/10,,FF/1300・1500T,87840,,241455,524-62P-CBF-qq-e-f1-367,524-62P-CBF-qq-e-d-367,4996338073136,524 62P CBF,CUSCO,STREET ZERO,,5k(6)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-135～0/-45～-10,-60～-10/-45～-10,-40/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
三菱,デリカD：5,CV5W,2007/1～,M/Gプレミアム/シャモニー/ローデスト,FF・4WD/2000・2400,99360,,241308,872-62P-CBF-qq-e-f1-735,872-62P-CBF-qq-e-d-735,4996338076557,872 62P CBF,CUSCO,STREET ZERO,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,FF:-65～0/-45～-10<br>4WD:-75～0/-75～-35,FF:-65～-25/-45～-10<br>4WD:-75～-35/-75～-35,FF:-40/-35<br>4WD:-50/-55,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,138000,108900
三菱,ランサーエボリューションIV,CN9A,1996/8～1998/1,GSR/RS,4WD/2000T<br>Evo.4,106560,,241215,560-61P-CN-qq-e-f1-973,560-61P-CN-qq-e-d-973,4996338092229,560 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7k(6・8・9)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～0/-81～0,-60～-15/-70～0,-45/-35,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
三菱,ランサーエボリューションV/VI,CP9A,1998/1～2001/1,GSR/RS,4WD/2000T<br>Evo.5/6,106560,,241461,561-61P-CN-qq-e-f1-982,561-61P-CN-qq-e-d-982,4996338092243,561 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7k(6・8・9)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～0/-81～0,-60～-15/-70～0,-45/-35,65/65,200/200,全長調整式/全長調整式,赤,トミ・マキネン仕様含む<br>オプションをご希望の場合、事前にお問合せください,,148000,115700
三菱,ランサーエボリューションVII,CT9A,2001/2～2003/1,GSR/RS/GT-A,4WD/2000T<br>Evo.7,106560,,241217,564-61P-CN-qq-e-f1-1013,564-61P-CN-qq-e-d-1013,4996338092267,564 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7k(8・9・10)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-80～-5/-81～0,-70～-35/-50～0,-55/-30,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
三菱,ランサーエボリューションVIII/VIII MR/IX/IX MR,CT9A,2003/1～2007/1,GSR/RS/GT,4WD/2000T<br>Evo.8/Evo.8MR/Evo.9/Evo.9MR,106560,,241701,564-61P-CN-qq-e-f1-1021,564-61P-CN-qq-e-d-1021,4996338092267,564 61P CN,CUSCO,STREET ZERO,ピロボール調整式/強化ゴム固定式,7k(8・9・10)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-80～0/-86～0,-70～-30/-55～0,-55/-30,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,148000,115700
