自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
ホンダ,シビック/CR-X,EF6/EF7/EF8,S63～H4,リアショック◎(アイ)タイプ,125865,,247837,TS-HN11-qq-e-f1-783,TS-HN11-qq-e-d-783,TS-HN11,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,14K/6.3K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,シビックタイプR,EP3,H12～H17,,118109,,247838,TS-HN20-qq-e-f1-780,TS-HN20-qq-e-d-780,TS-HN20,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9.8K/9.5K,,減衰力30段<br>リア:ネジ式,,,148000,2000,136900
ホンダ,ストリーム,RN1/RN2/RN3/RN4,H12～H18,オートレベライザー付車不可,118109,,247012,TS-HN48-qq-e-f1-283k,TS-HN48-qq-e-d-283k,TS-HN48,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9.8K/10.5K,ダウン量(ノーマル比)<br>最大50～60mm,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
ホンダ,ストリーム,RN6/RN8,H18～H26,,118109,,246438,TS-HN49-qq-e-f1-284k,TS-HN49-qq-e-d-284k,TS-HN49,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9.8K/10.5K,ダウン量(ノーマル比)<br>最大50～60mm,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
ホンダ,セイバー,UA4/UA5,H10～H15,,133621,,247595,TS-AC15-A-qq-e-f1-785,TS-AC15-A-qq-e-d-785,TS-AC15-A,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.2K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,153100
ホンダ,トルネオ,CF3/CL3,H9～H14,,125865,,246429,TS-HN06-F-qq-e-f1-786,TS-HN06-F-qq-e-d-786,TS-HN06-F,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,トルネオ,CF4,H9～H14,,125865,,246430,TS-HN06-G-qq-e-f1-787,TS-HN06-G-qq-e-d-787,TS-HN06-G,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,トルネオ,CL1,H9～H14,,125865,,246431,TS-HN06-H-qq-e-f1-788,TS-HN06-H-qq-e-d-788,TS-HN06-H,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,フィット,GD1/GD3,H13～H19,2WD,118109,,246733,TS-HN33-qq-e-f1-789,TS-HN33-qq-e-d-789,TS-HN33,XYZ,TSタイプ車高調,純正アッパー/純正アッパー,7.2K/7.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
ホンダ,フィット,GE6/GE8,H19～H25,2WD,118109,,246734,TS-HN34-qq-e-f1-790,TS-HN34-qq-e-d-790,TS-HN34,XYZ,TSタイプ車高調,純正アッパー/純正アッパー,7.2K/6.2K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
ホンダ,フィット,GP1/GP4,H22～H25,2WD,118109,,247615,TS-HN34-A-qq-e-f1-791,TS-HN34-A-qq-e-d-791,TS-HN34-A,XYZ,TSタイプ車高調,純正アッパー/純正アッパー,7.2K/6.2K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
ホンダ,プレリュード,BA4/BA5/BA7,S63～H3,,125865,,247843,TS-HN44-qq-e-f1-281k,TS-HN44-qq-e-d-281k,TS-HN44,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,14K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,プレリュード,BA8/BA9/BB1/BB4,H3～H8,,125865,,246436,TS-HN45-qq-e-f1-282k,TS-HN45-qq-e-d-282k,TS-HN45,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,プレリュード,BB6/BB8,H8～H12,,125865,,246437,TS-HN46-qq-e-f1-792,TS-HN46-qq-e-d-792,TS-HN46,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
ホンダ,レジェンド,KA7,H2～H8,,133621,,247826,TS-AC11-qq-e-f1-237k,TS-AC11-qq-e-d-237k,TS-AC11,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,16K/7.5K,,フルタップ式車高調<br>F減衰力36段,,,168000,2000,153100
マツダ,CX-3,DK5FW/DK5AW,H27～UP,,118109,,247623,TS-MA33-qq-e-f1-804,TS-MA33-qq-e-d-804,TS-MA33,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9.8K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,MX-6,GE#S,H4～H8,前期不可,133621,,247323,TS-MA27-qq-e-f1-305k,TS-MA27-qq-e-d-305k,TS-MA27,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.3K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,153100
マツダ,RX-7,FC3S,S60～H3,,125865,,247018,TS-MA29-qq-e-f1-793,TS-MA29-qq-e-d-793,TS-MA29,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,RX-7,FD3S,H3～H15,,125865,,246445,TS-MA30-qq-e-f1-794,TS-MA30-qq-e-d-794,TS-MA30,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,12K/7.2K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,RX-8,SE3P,H15～H25,,141376,,247019,TS-MA31-qq-e-f1-795,TS-MA31-qq-e-d-795,TS-MA31,XYZ,TSタイプ車高調,固定式ピロアッパー/アルミリジット,9.8K/9K,,フルタップ式車高調<br>減衰力30段,,,178000,2000,161200
マツダ,アクセラ,BK3P/BK5P/BKEP,H15～H21,2WD<br>マツダスピード不可,118109,,246748,TS-MA02-qq-e-f1-800,TS-MA02-qq-e-d-800,TS-MA02,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,10.5K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,アクセラ,BM#FS/BM5FP,H25～UP,,118109,,247316,TS-MA04-1-qq-e-f1-797,TS-MA04-1-qq-e-d-797,TS-MA04-1,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9.8K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,アクセラ/アクセラスポーツ,BLEFW/BL5FW,H21～H25,2WD,118109,,246749,TS-MA04-qq-e-f1-799,TS-MA04-qq-e-d-799,TS-MA04,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,10.5K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,アクセラスポーツ,BK3P/BK5P/BKEP,H15～H21,2WD<br>マツダスピード不可,118109,,247315,TS-MA02-qq-e-f1-796,TS-MA02-qq-e-d-796,TS-MA02,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,10.5K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,カペラ,CG#P,H6～H9,2WD,133621,,247322,TS-MA18-qq-e-f1-298k,TS-MA18-qq-e-d-298k,TS-MA18,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.3K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,153100
マツダ,カペラ,GF#P,H9～H14,,125865,,246751,TS-MA19-qq-e-f1-299k,TS-MA19-qq-e-d-299k,TS-MA19,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.3K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,デミオ,DE5FS/DE3FS,H19～H26,2WD,118109,,247851,TS-MA01-qq-e-f1-801,TS-MA01-qq-e-d-801,TS-MA01,XYZ,TSタイプ車高調,固定式ピロアッパー/アルミリジット,7.2K/4.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,デミオ,DJ3FS/DJ5FS/DJLFS,H26～UP,2WD,118109,,246747,TS-MA01-1-qq-e-f1-292k,TS-MA01-1-qq-e-d-292k,TS-MA01-1,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,7.2K/4.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,ファミリア,BF,S60～H1,4WD<br>GTX,125865,,247317,TS-MA08-qq-e-f1-293k,TS-MA08-qq-e-d-293k,TS-MA08,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,7.5K/4.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,ファミリア,BG8Z,H1～H8,4WD<br>GTR,125865,,247319,TS-MA10-qq-e-f1-295k,TS-MA10-qq-e-d-295k,TS-MA10,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,ファミリア,BG8Z,H1～H8,4WD<br>GTX,125865,,247318,TS-MA09-qq-e-f1-294k,TS-MA09-qq-e-d-294k,TS-MA09,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,ファミリア,BH,H6～H11,2WD,125865,,247320,TS-MA14-qq-e-f1-802,TS-MA14-qq-e-d-802,TS-MA14,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,ファミリア,BJ,H10～H15,後期,125865,,247321,TS-MA15-qq-e-f1-803,TS-MA15-qq-e-d-803,TS-MA15,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,前期型への取り付けには後期型用純正スタビリンク(品番:LC62-34-170)が2本必要,,158000,2000,145000
マツダ,ファミリアS-ワゴン,BJ5W/BJFW,H10～H16,後期,125865,,247620,TS-MA16-1-qq-e-f1-297k,TS-MA16-1-qq-e-d-297k,TS-MA16-1,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/6.1K,,フルタップ式車高調<br>減衰力30段,前期型への取り付けには後期型用純正スタビリンク(品番:LC62-34-170)が2本必要,,158000,2000,145000
マツダ,プレマシー,CP#W,H11～H17,2WD,118109,,247622,TS-MA28-qq-e-f1-306k,TS-MA28-qq-e-d-306k,TS-MA28,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9.8K/5.1K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,マツダスピードアクセラ,BK3P,H18～H21,,118109,,246444,TS-MA03-qq-e-f1-798,TS-MA03-qq-e-d-798,TS-MA03,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,14K/6K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,ユーノスプレッソ/AZ-3,EC#SA/ECPSA,H3～H8,,125865,,247621,TS-MA22-qq-e-f1-300k,TS-MA22-qq-e-d-300k,TS-MA22,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
マツダ,ランティス,CBA8P/CBAEP,H5～H17,,118109,,246750,TS-MA12-qq-e-f1-296k,TS-MA12-qq-e-d-296k,TS-MA12,XYZ,TSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8.7K/5.1K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
マツダ,ロードスター,NA6CE/NA8C,H1～H10,,125865,,247016,TS-MA23-qq-e-f1-301k,TS-MA23-qq-e-d-301k,TS-MA23,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,9.8K/8.5K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,158000,2000,145000
マツダ,ロードスター,NB6CE/NB8C,H10～H17,,118109,,247852,TS-MA24-qq-e-f1-302k,TS-MA24-qq-e-d-302k,TS-MA24,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,9.8K/8.5K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,148000,2000,136900
マツダ,ロードスター,NCEC,H17～H27,,118109,,247017,TS-MA25-qq-e-f1-303k,TS-MA25-qq-e-d-303k,TS-MA25,XYZ,TSタイプ車高調,固定式ピロアッパー/純正アッパー,12K/9K,,減衰力30段,,,148000,2000,136900
マツダ,ロードスター,ND5RC,H27～UP,,118109,,247853,TS-MA25-1-qq-e-f1-304k,TS-MA25-1-qq-e-d-304k,TS-MA25-1,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,12K/7.2K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,FTO,DE3A,H6～H12,,125865,,246459,TS-MT21-qq-e-f1-805,TS-MT21-qq-e-d-805,TS-MT21,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/6.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,GTO,Z15A/Z16A,H2～H12,4WD,125865,,247327,TS-MT03-qq-e-f1-806,TS-MT03-qq-e-d-806,TS-MT03,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,エアトレック,CU#W,H13～H17,,118109,,247025,TS-MT05-qq-e-f1-309k,TS-MT05-qq-e-d-309k,TS-MT05,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,8.7K/8.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,エクリプス,D22A,H2～H7,2WD,125865,,246758,TS-MT12-qq-e-f1-807,TS-MT12-qq-e-d-807,TS-MT12,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,エクリプス,D27A,H2～H7,4WD,125865,,246456,TS-MT13-qq-e-f1-808,TS-MT13-qq-e-d-808,TS-MT13,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,エクリプス,D32A/D38A,H7～H12,2WD,125865,,247328,TS-MT14-qq-e-f1-809,TS-MT14-qq-e-d-809,TS-MT14,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,14K/7.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,エクリプス,D53A,H16～H18,2WD,118109,,247026,TS-MT15-qq-e-f1-810,TS-MT15-qq-e-d-810,TS-MT15,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ギャラン,EA1A/EA3A/EA5A/EA7A,H8～H17,フロント形状:ウィッシュボーン,118109,,247031,TS-MT24-qq-e-f1-811,TS-MT24-qq-e-d-811,TS-MT24,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ギャランVR-4,E39A,H1～H4,4WD<br>フロント:ストラット,125865,,247029,TS-MT22-qq-e-f1-812,TS-MT22-qq-e-d-812,TS-MT22,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ギャランVR-4,EC5A,H8～H17,フロント形状:ウィッシュボーン,118109,,247030,TS-MT24-A-qq-e-f1-813,TS-MT24-A-qq-e-d-813,TS-MT24-A,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ギャランフォルティス,CY3A/CY4A,H19～H27,,118109,,246462,TS-MT30-qq-e-f1-814,TS-MT30-qq-e-d-814,TS-MT30,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/8.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ギャランフォルティススポーツバック,CX3A/CX4A,H20～H27,,118109,,247859,TS-MT30-A-qq-e-f1-815,TS-MT30-A-qq-e-d-815,TS-MT30-A,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/8.5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ランサー/ミラージュ,CB#/CC#/CD#,H3～H7,2WD,125865,,246460,TS-MT27-qq-e-f1-816,TS-MT27-qq-e-d-816,TS-MT27,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/6.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサー/ミラージュ,CM5A,H7～H12,,125865,,247330,TS-MT28-qq-e-f1-817,TS-MT28-qq-e-d-817,TS-MT28,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/6.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューション/II/III,CE9A,H4～H8,,125865,,247027,TS-MT17-qq-e-f1-819,TS-MT17-qq-e-d-819,TS-MT17,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/7.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューションIV,CN9A,H8～H9,,125865,,246457,TS-MT18-qq-e-f1-820,TS-MT18-qq-e-d-820,TS-MT18,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューションIX,CT9A,H17～H19,,118109,,247630,TS-MT19-B-qq-e-f1-825,TS-MT19-B-qq-e-d-825,TS-MT19-B,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ランサーエボリューションV,CP9A,H10,,125865,,247028,TS-MT18-A-qq-e-f1-821,TS-MT18-A-qq-e-d-821,TS-MT18-A,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューションVI,CP9A,H11～H13,,125865,,247329,TS-MT18-B-qq-e-f1-822,TS-MT18-B-qq-e-d-822,TS-MT18-B,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8.7K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューションVII,CT9A,H13～H15,,125865,,246759,TS-MT19-qq-e-f1-823,TS-MT19-qq-e-d-823,TS-MT19,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーエボリューションVIII,CT9A,H15～H17,,118109,,247629,TS-MT19-A-qq-e-f1-824,TS-MT19-A-qq-e-d-824,TS-MT19-A,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ランサーエボリューションX,CZ4A,H19～H27,,118109,,246458,TS-MT20-qq-e-f1-818,TS-MT20-qq-e-d-818,TS-MT20,XYZ,TSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,9.8K/8.7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
三菱,ランサーセディア,CS5A,H12～H15,,125865,,246461,TS-MT29-qq-e-f1-826,TS-MT29-qq-e-d-826,TS-MT29,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,8.7K/8.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,ランサーセディアワゴン,CS5W,H12～H15,,125865,,247858,TS-MT29-qq-e-f1-310k,TS-MT29-qq-e-d-310k,TS-MT29,XYZ,TSタイプ車高調,調整式ピロアッパー/アルミリジット,8.7K/8.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
三菱,レグナム,EC1W/EC3W/EC4W/EC5W/EC7W,H8～H14,4WD,125865,,246463,TS-MT31-qq-e-f1-311k,TS-MT31-qq-e-d-311k,TS-MT31,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,14K/7.5K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,145000
レクサス,GS350/GS430,UZS190/GRS191,H17～H24,4WD不可,118109,,247619,TS-LE05-qq-e-f1-650,TS-LE05-qq-e-d-650,TS-LE05,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
レクサス,IS F,USE20,H19～H26,,118109,,246442,TS-LE07-A-qq-e-f1-651,TS-LE07-A-qq-e-d-651,TS-LE07-A,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18.6K/9.8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
レクサス,IS250/IS350,GSE20/GSE21,H17～H25,4WD不可,118109,,247848,TS-LE07-qq-e-f1-652,TS-LE07-qq-e-d-652,TS-LE07,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18.6K/9.8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,136900
レクサス,SC430,UZZ40,H17～H22,,118109,,246746,TS-LE13-qq-e-f1-698,TS-LE13-qq-e-d-698,TS-LE13,XYZ,TSタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,146900
