自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
MERCEDESBENZ,Cクラス W204 セダン,,07～14,2WD 4気筒<br>AMG不可<br>電子制御ショック非対応,113190,,246666,SS-ME05-qq-e-f1-531,SS-ME05-qq-e-d-531,SS-ME05,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/12K,,,,,148000,2000,157500
MERCEDESBENZ,Cクラス W204 セダン,,07～14,2WD 6気筒<br>AMG不可<br>電子制御ショック非対応,113190,,247784,SS-ME06-qq-e-f1-532,SS-ME06-qq-e-d-532,SS-ME06,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,,,,148000,2000,157500
MERCEDESBENZ,Cクラス W205 セダン,,14～UP,2WD 4気筒<br>AMG不可,128037,,247785,SS-ME07-4-qq-e-f1-533,SS-ME07-4-qq-e-d-533,SS-ME07-4,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/12K,,,,,168000,2000,178100
MERCEDESBENZ,Cクラス W205 セダン,,14～UP,4WD 4気筒<br>AMG不可,142883,,247213,SS-ME07-7-qq-e-f1-200k,SS-ME07-7-qq-e-d-200k,SS-ME07-7,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/12K,,,,,188000,2000,193700
MERCEDESBENZ,Eクラス C207,,09～17,4気筒<br>エアサス車不可<br>AMG不可<br>電子制御ショック非対応,128037,,246345,SS-ME15-qq-e-f1-534,出さない,SS-ME15,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
MERCEDESBENZ,Eクラス C207,,09～17,6気筒<br>エアサス車不可<br>AMG不可<br>電子制御ショック非対応,128037,,247787,SS-ME16-qq-e-f1-535,出さない,SS-ME16,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
MERCEDESBENZ,Eクラス W210 セダン,,95～02,2WD 4気筒<br>AMG不可,113190,,247786,SS-ME08-qq-e-f1-536,出さない,SS-ME08,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,17K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MERCEDESBENZ,Eクラス W210 セダン,,95～02,2WD 6気筒<br>AMG不可,113190,,246342,SS-ME08-A-qq-e-f1-537,出さない,SS-ME08-A,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,17K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MERCEDESBENZ,Eクラス W211 セダン,,02～09,2WD 4気筒<br>コイルスプリング車<br>AMG不可,105766,,246343,SS-ME09-qq-e-f1-538,SS-ME09-qq-e-d-538,SS-ME09,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,12K/15K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,154700
MERCEDESBENZ,Eクラス W211 セダン,,02～09,2WD 6気筒<br>コイルスプリング車<br>AMG不可,105766,,246905,SS-ME10-qq-e-f1-539,SS-ME10-qq-e-d-539,SS-ME10,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,14K/15K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,154700
MERCEDESBENZ,Eクラス W211 セダン,,02～09,2WD 8気筒<br>コイルスプリング車<br>AMG不可,105766,,246344,SS-ME11-qq-e-f1-540,SS-ME11-qq-e-d-540,SS-ME11,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,16K/15K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,154700
MERCEDESBENZ,Eクラス W212,,09～16,4気筒<br>AMG不可<br>純正電子制御ショック非対応,128037,,246667,SS-ME12-qq-e-f1-541,SS-ME12-qq-e-d-541,SS-ME12,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/12K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,168000,2000,178100
MERCEDESBENZ,Eクラス W212,,09～16,6気筒<br>エアサス車不可<br>AMG不可<br>純正電子制御ショック非対応,128037,,247214,SS-ME13-qq-e-f1-542,SS-ME13-qq-e-d-542,SS-ME13,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/12K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,168000,2000,178100
MERCEDESBENZ,Eクラス W213,,16～UP,4WD(2WD不可) 4気筒<br>エアサス車不可,142883,,247219,SS-ME31-qq-e-f1-204k,出さない,SS-ME31,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/12K,,フルタップ式車高調<br>減衰力30段,,,188000,2000,出さない
MERCEDESBENZ,Eクラス W213,,16～UP,4気筒<br>4WD不可<br>エアサス車不可,128037,,246669,SS-ME30-1-qq-e-f1-203k,出さない,SS-ME30-1,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
MERCEDESBENZ,GLK X204,,08～16,,128037,,247790,SS-ME29-qq-e-f1-202k,出さない,SS-ME29,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
MERCEDESBENZ,SLK R170,,01～04,2WD 6気筒<br>AMG不可,113190,,246347,SS-ME23-A-qq-e-f1-544,出さない,SS-ME23-A,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,17K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MERCEDESBENZ,SLK R170,,97～03,2WD 4気筒<br>AMG不可,113190,,247788,SS-ME23-qq-e-f1-543,出さない,SS-ME23,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,17K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MERCEDESBENZ,SLK R171,,04～11,4気筒/6気筒<br>AMG不可,128037,,246906,SS-ME23-1-qq-e-f1-545,SS-ME23-1-qq-e-d-545,SS-ME23-1,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,178100
MERCEDESBENZ,SLK R171,,04～11,8気筒,128037,,246907,SS-ME23-2-qq-e-f1-546,SS-ME23-2-qq-e-d-546,SS-ME23-2,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,11K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,178100
MERCEDESBENZ,SLK R172,,11～16,4気筒<br>AMG不可<br>電子制御ショック非対応,128037,,247218,SS-ME24-qq-e-f1-547,SS-ME24-qq-e-d-547,SS-ME24,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,173100
MERCEDESBENZ,SLK R172,,11～16,6気筒<br>AMG不可<br>電子制御ショック非対応,128037,,247523,SS-ME25-qq-e-f1-548,SS-ME25-qq-e-d-548,SS-ME25,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,173100
MERCEDESBENZ,SLK R172,,11～16,8気筒,128037,,246908,SS-ME26-qq-e-f1-549,SS-ME26-qq-e-d-549,SS-ME26,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,173100
MINI,F54 クラブマン,,16～UP,電子制御ショック付車不可,113190,,246912,SS-MI12-qq-e-f1-207k,出さない,SS-MI12,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MINI,F55,,14～UP,電子制御ショック付車不可,113190,,247528,SS-MI10-qq-e-f1-205k,出さない,SS-MI10,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/7K,,フルタップ式車高調<br>減衰力30段,,構造上フロントショックとタイヤ・ホイールとのクリアランスが狭くなるため、タイヤ・ホイールよっては干渉の可能性があり、別途スペーサーが必要になる場合あり<br>装着確認ホイール:純正ホイール 7J×17+54(スペーサー無し装着可)<br>OZウェーブ 7.5J×17+50(要スペーサー3mm以上),148000,2000,出さない
MINI,F56,,14～UP,電子制御ショック付車不可,113190,,247222,SS-MI11-qq-e-f1-206k,SS-MI11-qq-e-d-206k,SS-MI11,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/5K,,フルタップ式車高調<br>減衰力30段,,構造上フロントショックとタイヤ・ホイールとのクリアランスが狭くなるため、タイヤ・ホイールよっては干渉の可能性があり、別途スペーサーが必要になる場合あり<br>装着確認ホイール:純正ホイール 7J×17+54(スペーサー無し装着可)<br>OZウェーブ 7.5J×17+50(要スペーサー3mm以上),148000,2000,152500
MINI,F60 クロスオーバー,,17～UP,電子制御ショック付車不可,113190,,246350,SS-MI13-qq-e-f1-208k,出さない,SS-MI13,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,12K/8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
MINI,R50 クーパー/ワン,GH-RA16,01～07,適合グレード:クーパー/ワン,105766,,247220,SS-MI01-qq-e-f1-444,SS-MI01-qq-e-d-444,SS-MI01,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,144700
MINI,R53 クーパーS,GH-RE16,02～07,適合グレード:クーパーS,105766,,247791,SS-MI03-qq-e-f1-445,SS-MI03-qq-e-d-445,SS-MI03,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,144700
MINI,R55 クラブマン,ABA-ML16/ABA-MM16,07～14,適合グレード:クーパー/クーパーS,105766,,246909,SS-MI04-qq-e-f1-446,SS-MI04-qq-e-d-446,SS-MI04,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,リアショック取り付けボルト14mm対応,リア装着後減衰力調整不可,138000,2000,144700
MINI,R56 クーパー,CBA-SR16/DBA-SR16/CBA-SU16/DBA-SU16,07～14,適合グレード:ワン/クーパー,105766,,246910,SS-MI05-qq-e-f1-447,SS-MI05-qq-e-d-447,SS-MI05,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,ダウン量(ノーマル比)<br>F:約60mm/R:約70mm,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,149700
MINI,R56 クーパーS,DBA-SV16,07～14,適合グレード:クーパーS,105766,,247526,SS-MI06-qq-e-f1-448,SS-MI06-qq-e-d-448,SS-MI06,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,ダウン量(ノーマル比)<br>F:約60mm/R:約70mm,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,149700
MINI,R57 クーパー コンバーチブル,ABA-MR16/CBA-MR16/DBA-MR16/ABA-ZN16/CBA-ZN16/DBA-ZN16,07～14,適合グレード:クーパー,105766,,246911,SS-MI07-qq-e-f1-449,SS-MI07-qq-e-d-449,SS-MI07,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,144700
MINI,R57 クーパーS コンバーチブル,ABA-MS16/DBA-MS16/ABA-ZP16/DBA-ZP16,07～14,適合グレード:クーパーS,105766,,247527,SS-MI08-qq-e-f1-450,SS-MI08-qq-e-d-450,SS-MI08,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,144700
MINI,R58 クーパー クーペ,CBA-SX16/DBA-SX16,11～15,適合グレード:クーパー,105766,,247524,SS-MI04-A-qq-e-f1-451,出さない,SS-MI04-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,出さない
MINI,R58 クーパーS クーペ,CBA-SX16S,11～15,適合グレード:クーパーS,105766,,247221,SS-MI04-B-qq-e-f1-452,出さない,SS-MI04-B,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,出さない
MINI,R59 クーパー ロードスター,CBA-SY16/DBA-SY16,12～15,適合グレード:クーパー,105766,,247525,SS-MI04-C-qq-e-f1-453,出さない,SS-MI04-C,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,出さない
MINI,R59 クーパーS ロードスター,CBA-SY16S/DBA-SY16S,12～15,適合グレード:クーパーS,105766,,246348,SS-MI04-D-qq-e-f1-454,出さない,SS-MI04-D,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,出さない
MINI,R60 クロスオーバー,CBA-ZA16/DBA-ZA16/CBA-ZC16/DBA-ZC16,11～17,適合グレード:ワン/クーパー/クーパーS,113190,,246349,SS-MI09-qq-e-f1-455,SS-MI09-qq-e-d-455,SS-MI09,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/7K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,148000,2000,152500
OPEL,GT,,07～09,,128037,,247549,SS-OP02-qq-e-f1-551,出さない,SS-OP02,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
OPEL,アストラH,,04～09,電子制御ショック非対応,128037,,246926,SS-OP01-qq-e-f1-550,出さない,SS-OP01,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,10K/7K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
OPEL,インシグニア セダン,,08～13,2WD,128037,,247236,SS-OP03-qq-e-f1-552,出さない,SS-OP03,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/8K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
PEUGEOT,1007,,06～08,,113190,,246927,SS-PE03-qq-e-f1-553,出さない,SS-PE03,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
PEUGEOT,106,S2S,91～03,,120613,,246681,SS-PE01-qq-e-f1-554,出さない,SS-PE01,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/-,,減衰力30段<br>フロント:ネジ式<br>リア:全長調整無,リアトーションバーは付属なし,,158000,2000,出さない
PEUGEOT,107,,05～14,,113190,,246682,SS-PE02-qq-e-f1-555,出さない,SS-PE02,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/4K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
PEUGEOT,206,T14/T16/T1/2EK/206RC/206CC,99～08,,105766,,247237,SS-PE05-qq-e-f1-556,出さない,SS-PE05,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/-,,フルタップ式車高調<br>減衰力30段<br>リア:全長調整無,リアトーションバーは付属なし,,138000,2000,出さない
PEUGEOT,208GTi,A9C5G04,12～UP,,113190,,246929,SS-PE16-qq-e-f1-212k,出さない,SS-PE16,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
PEUGEOT,306,N3/N5,93～02,,113190,,247800,SS-PE06-qq-e-f1-557,出さない,SS-PE06,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/-,,フルタップ式車高調<br>減衰力30段<br>リア:全長調整無,リアトーションバーは付属なし,,148000,2000,出さない
PEUGEOT,307,,01～08,3ドア/5ドア/CC,113190,,246683,SS-PE07-qq-e-f1-559,出さない,SS-PE07,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,148000,2000,出さない
PEUGEOT,307ワゴン,3EH,01～08,4ドア,113190,,247238,SS-PE08-qq-e-f1-558,出さない,SS-PE08,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,148000,2000,出さない
PEUGEOT,308,T75FY/T75FW/T75FT/T75FX,08～13,3ドア・5ドア,113190,,247550,SS-PE09-qq-e-f1-560,SS-PE09-qq-e-d-560,SS-PE09,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
PEUGEOT,308,T9,14～UP,SW(ワゴン)不可,105766,,246930,SS-PE19-qq-e-f1-214k,出さない,SS-PE19,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
PEUGEOT,308 CC/ワゴン,T7C5/T7W5,08～13,,113190,,247551,SS-PE10-qq-e-f1-561,SS-PE10-qq-e-d-561,SS-PE10,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,148000,2000,152500
PEUGEOT,508,W25F02/W2W5F02,11～UP,セダン/SW,113190,,246928,SS-PE15-qq-e-f1-563,出さない,SS-PE15,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,10K/14K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,148000,2000,出さない
PEUGEOT,RCZ,T7R5,10～16,,113190,,246684,SS-PE17-qq-e-f1-213k,SS-PE17-qq-e-d-213k,SS-PE17,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
PORSCHE,996ターボ,,00～05,電子制御ショック非対応,150306,,246685,SS-PO03-qq-e-f1-568,出さない,SS-PO03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,調整幅<br>F:約+20～-30mm/R:約-30～-60mm,フルタップ式車高調<br>F減衰力36段/R減衰力30段,,,198000,2000,出さない
PORSCHE,GT3,996,98～04,電子制御ショック非対応,194847,,247239,SS-PO02-1-qq-e-f1-569,出さない,SS-PO02-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,,F減衰力36段/R減衰力30段<br>フロント:ネジ式,,,258000,2000,出さない
PORSCHE,GT3,997,05～11,電子制御ショック非対応,187424,,247240,SS-PO04-1-qq-e-f1-571,出さない,SS-PO04-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,,F減衰力36段/R減衰力30段,,,248000,2000,出さない
PORSCHE,カイエン,PO536,18～UP,エアサス車不可<br>電子制御ショック非対応,150306,,247241,SS-PO11-qq-e-f1-220k,SS-PO11-qq-e-d-220k,SS-PO11,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,16K/16K,,フルタップ式車高調<br>減衰力30段,,,198000,2000,216500
PORSCHE,カレラ,997,05～11,2WD<br>電子制御ショック非対応,150306,,246931,SS-PO04-qq-e-f1-570,出さない,SS-PO04,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,,フルタップ式車高調<br>F減衰力36段/R減衰力30段,,,198000,2000,出さない
PORSCHE,カレラ ターボ,997,05～11,4WD<br>電子制御ショック非対応,150306,,247554,SS-PO04-2-qq-e-f1-215k,出さない,SS-PO04-2,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,,フルタップ式車高調<br>F減衰力36段/R減衰力30段,,,198000,2000,出さない
PORSCHE,カレラ2,964,89～90,前期,157730,,247803,SS-PO09-qq-e-f1-218k,出さない,SS-PO09,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/10K,,フルタップ式車高調<br>減衰力30段,,,208000,2000,出さない
